Subject,Trial Number,Type of Action,Object Type,GestureCondition,Word Order,Exclude,Spatial Cue,Randomizer,Randomizer Set,Clipped Movie File,Event,Word Order.Recode,Exclude.Recode,Spatial Cue.Recode,Used ASL,"""Embodied"" in some way",Comments,Spatial.Cue.Katy
29,13,Transitive,Person,Case,SOV,,0,0.744202733,15,Spatial_Clipped_189,Girl throws old lady,SOV,,1,,,,NA
29,14,Transitive,Person,Case,SOV,,0,0.744202733,15,Spatial_Clipped_189,Old lady rubs fireman,SOV,,1,,,,NA
29,15,Transitive,Object,Case,SOV,,0,0.744202733,15,Spatial_Clipped_189,Old lady kisses star,SOV,,1,,E,,NA
29,16,Transitive,Person,Case,SOV,,0,0.744202733,15,Spatial_Clipped_189,Fireman kicks girl,SOV,,1,,,,NA
29,17,Intransitive,None,Case,SV,,0,0.285625273,15,Spatial_Clipped_190,Boy skates,SV,,1,,,,NA
29,18,Transitive,Person,Case,OSV,,0,0.285625273,15,Spatial_Clipped_190,Girl elbows old lady,OSV,,1,,,,NA
29,19,Intransitive,None,Case,SV,,0,0.285625273,15,Spatial_Clipped_190,Ball rolls,SV,,0,,,,NA
29,20,Transitive,Object,Case,SOV,,0,0.285625273,15,Spatial_Clipped_190,Fireman throws star,SOV,,1,,,,NA
29,21,Transitive,Person,Case,SOV,,0,0.597007593,15,Spatial_Clipped_191,Boy lifts girl,SOV,,1,,,,NA
29,22,Transitive,Object,Case,SOVOV,1,0,0.597007593,15,Spatial_Clipped_191,Girl rubs heart,SOV,,1,,,,NA
29,23,Intransitive,None,Case,SV,,0,0.597007593,15,Spatial_Clipped_191,Car tumbles,SV,,1,,,,NA
29,24,Transitive,Object,Case,OSV,,0,0.597007593,15,Spatial_Clipped_191,Old lady elbows ball,OSV,,1,,,,NA
29,25,Transitive,Person,Case,SVOV,1,0,0.470253118,15,Spatial_Clipped_192,Fireman pushes boy,SVOV,X,1,,,,NA
29,26,Intransitive,None,Case,SV,,0,0.470253118,15,Spatial_Clipped_192,Old lady jumps,SV,,1,,,,NA
29,27,Transitive,Object,Case,SOV,,0,0.470253118,15,Spatial_Clipped_192,Girl pushes car,SOV,,1,,,,NA
29,28,Transitive,Object,Case,SOV,,0,0.470253118,15,Spatial_Clipped_192,Boy kicks ball,SOV,,1,,,,NA
29,5,Transitive,Person,Free,V,,0,0.224610536,15,Spatial_Clipped_181,Girl kisses boy,V,X,0,,E,,NA
29,6,Intransitive,None,Free,SV,,0,0.224610536,15,Spatial_Clipped_181,Girl tumbles,SV,,0,,E,,NA
29,7,Transitive,Person,Free,SV,,0,0.224610536,15,Spatial_Clipped_181,Old lady pokes fireman,SV,X,0,,E,,NA
29,8,Transitive,Object,Free,VOV,,0,0.224610536,15,Spatial_Clipped_181,Fireman lifts car,VOV,X,0,,E,,NA
29,9,Transitive,Object,Free,OV,,0,0.807099281,15,Spatial_Clipped_182,Boy pokes heart,OV,X,0,,E,,NA
29,10,Intransitive,None,Free,SV,,0,0.807099281,15,Spatial_Clipped_182,Heart falls,SV,,0,,,,NA
29,11,Intransitive,None,Free,SV,,0,0.807099281,15,Spatial_Clipped_182,Fireman falls,SV,,0,,,,NA
29,12,Intransitive,None,Free,SV,,0,0.807099281,15,Spatial_Clipped_182,Star jumps,SV,,0,,,,NA
29,13,Transitive,Person,Free,SVO,,0,0.337795279,15,Spatial_Clipped_183,Girl throws old lady,SVO,,0,,E,,NA
29,14,Transitive,Person,Free,V,,0,0.337795279,15,Spatial_Clipped_183,Old lady rubs fireman,V,X,0,,E,,NA
29,15,Transitive,Object,Free,OV,,0,0.337795279,15,Spatial_Clipped_183,Old lady kisses star,OV,X,0,,E,,NA
29,16,Transitive,Person,Free,V,,0,0.337795279,15,Spatial_Clipped_183,Fireman kicks girl,V,X,0,,E,,NA
29,17,Intransitive,None,Free,V,,0,0.564524077,15,Spatial_Clipped_184,Boy skates,V,X,1,,,,NA
29,18,Transitive,Person,Free,V,,0,0.564524077,15,Spatial_Clipped_184,Girl elbows old lady,V,X,0,,E,,NA
29,19,Intransitive,None,Free,SV,,0,0.564524077,15,Spatial_Clipped_184,Ball rolls,"SV,SV",,0,,,,NA
29,20,Transitive,Object,Free,OV,,0,0.564524077,15,Spatial_Clipped_184,Fireman throws star,OV,X,0,,E,,NA
29,21,Transitive,Person,Free,SV,,0,0.211654739,15,Spatial_Clipped_185,Boy lifts girl,SV,X,0,,E,,NA
29,22,Transitive,Object,Free,OV,,0,0.211654739,15,Spatial_Clipped_185,Girl rubs heart,OV,X,0,,E,,NA
29,23,Intransitive,None,Free,SV,,0,0.211654739,15,Spatial_Clipped_185,Car tumbles,SV,,0,,,,NA
29,24,Transitive,Object,Free,VO,,0,0.211654739,15,Spatial_Clipped_185,Old lady elbows ball,VO,X,0,,E,,NA
29,25,Transitive,Person,Free,SV,,0,0.839664186,15,Spatial_Clipped_186,Fireman pushes boy,SVO,,0,,E,,NA
29,26,Intransitive,None,Free,SV,,0,0.839664186,15,Spatial_Clipped_186,Old lady jumps,SV,,0,,E,,NA
29,27,Transitive,Object,Free,SOV,,0,0.839664186,15,Spatial_Clipped_186,Girl pushes car,SOV,,0,,,,NA
29,28,Transitive,Object,Free,OV,,0,0.839664186,15,Spatial_Clipped_186,Boy kicks ball,OV,,0,,E,,NA
30,5,Transitive,Object,Case,SOV,,0,0.563384464,16,Spatial_Clipped_199,Boy kicks ball,SOV,,0,,,,NA
30,6,Transitive,Object,Case,OSVS,,0,0.563384464,16,Spatial_Clipped_199,Girl pushes car,OSVS,,0,,,,NA
30,7,Intransitive,None,Case,SV,,0,0.563384464,16,Spatial_Clipped_199,Old lady jumps,SV,,0,,,,NA
30,8,Transitive,Person,Case,SOV,,0,0.563384464,16,Spatial_Clipped_199,Fireman pushes boy,SOV,,0,,,,NA
30,9,Transitive,Object,Case,SOVSVOSOV,1,0,0.003703403,16,Spatial_Clipped_200,Old lady elbows ball,SOVSVOV,X,1,,E,,NA
30,10,Intransitive,None,Case,SV,,0,0.003703403,16,Spatial_Clipped_200,Car tumbles,SV,,0,,,,NA
30,11,Transitive,Object,Case,SOVVO,,0,0.003703403,16,Spatial_Clipped_200,Girl rubs heart,SOVSVO,X,1,,,,NA
30,12,Transitive,Person,Case,SOSOV,,0,0.003703403,16,Spatial_Clipped_200,Boy lifts girl,SVO,,1,,,,NA
30,13,Transitive,Object,Case,SOVSVO,1,0,0.500925536,16,Spatial_Clipped_201,Fireman throws star,SOVSVO,,0,,,,NA
30,14,Intransitive,None,Case,SV,,0,0.500925536,16,Spatial_Clipped_201,Ball rolls,SV,,0,,,,NA
30,15,Transitive,Person,Case,SOSVO,1,0,0.500925536,16,Spatial_Clipped_201,Girl elbows old lady,SOSVO,,0,,,,NA
30,16,Intransitive,None,Case,SV,,0,0.500925536,16,Spatial_Clipped_201,Boy skates,SV,,0,,,,NA
30,17,Transitive,Person,Case,SOV,,0,0.89061463,16,Spatial_Clipped_202,Fireman kicks girl,SOV,,1,,,,NA
30,18,Transitive,Object,Case,SOV,,0,0.89061463,16,Spatial_Clipped_202,Old lady kisses star,SVO,,1,,E,,NA
30,19,Transitive,Person,Case,SO?,1,0,0.89061463,16,Spatial_Clipped_202,Old lady rubs fireman,SVO,,1,,E,,NA
30,20,Transitive,Person,Case,SOSVOV,1,0,0.89061463,16,Spatial_Clipped_202,Girl throws old lady,SVO,,1,,E,,NA
30,21,Intransitive,None,Case,SV,,0,0.005002252,16,Spatial_Clipped_203,Star jumps,SV,,0,,,,NA
30,22,Intransitive,None,Case,SV,,0,0.005002252,16,Spatial_Clipped_203,Fireman falls,SV,,0,,,,NA
30,23,Intransitive,None,Case,SV,,0,0.005002252,16,Spatial_Clipped_203,Heart falls,SV,,0,,,,NA
30,24,Transitive,Object,Case,OSVVO,1,0,0.005002252,16,Spatial_Clipped_203,Boy pokes heart,OSVO,X,1,,,,NA
30,25,Transitive,Object,Case,OSOV,,0,0.418612867,16,Spatial_Clipped_204,Fireman lifts car,OSVO,X,1,,E,,NA
30,26,Transitive,Person,Case,SOSVOVSV,1,0,0.418612867,16,Spatial_Clipped_204,Old lady pokes fireman,SVOV,,0,,,,NA
30,27,Intransitive,None,Case,SV,,0,0.418612867,16,Spatial_Clipped_204,Girl tumbles,SV,,1,,,,NA
30,28,Transitive,Person,Case,SOSVO,1,0,0.418612867,16,Spatial_Clipped_204,Girl kisses boy,SVO,,1,,E,,NA
30,5,Transitive,Object,Free,OV,,0,0.140407768,16,Spatial_Clipped_193,Boy kicks ball,SOV,,1,,,,NA
30,6,Transitive,Object,Free,OVS,,0,0.140407768,16,Spatial_Clipped_193,Girl pushes car,OSV,,1,,E,,NA
30,7,Intransitive,None,Free,SV,,0,0.140407768,16,Spatial_Clipped_193,Old lady jumps,SV,,1,,,,NA
30,8,Transitive,Person,Free,VO,,0,0.140407768,16,Spatial_Clipped_193,Fireman pushes boy,OSV,,1,,,,NA
30,9,Transitive,Object,Free,SOVO,1,0,0.128552872,16,Spatial_Clipped_194,Old lady elbows ball,"SO,SVO",,0,,E,,NA
30,10,Intransitive,None,Free,SV,,0,0.128552872,16,Spatial_Clipped_194,Car tumbles,SV,,0,,,,NA
30,11,Transitive,Object,Free,SOVOV,1,0,0.128552872,16,Spatial_Clipped_194,Girl rubs heart,SOV,,0,,,,NA
30,12,Transitive,Person,Free,SVO,,0,0.128552872,16,Spatial_Clipped_194,Boy lifts girl,SVO,,1,,E,,NA
30,13,Transitive,Object,Free,SOV,,0,0.703354879,16,Spatial_Clipped_195,Fireman throws star,"SOV,SVO",X,1,,E,,NA
30,14,Intransitive,None,Free,SV,,0,0.703354879,16,Spatial_Clipped_195,Ball rolls,SV,,1,,,,NA
30,15,Transitive,Person,Free,SVO,,0,0.703354879,16,Spatial_Clipped_195,Girl elbows old lady,"SO,SVO",,1,,E,,NA
30,16,Intransitive,None,Free,SV,,0,0.703354879,16,Spatial_Clipped_195,Boy skates,SV,,1,,,,NA
30,17,Transitive,Person,Free,SVO,,0,0.450634235,16,Spatial_Clipped_196,Fireman kicks girl,SOV,,1,,,,NA
30,18,Transitive,Object,Free,SVO,,0,0.450634235,16,Spatial_Clipped_196,Old lady kisses star,SVO,,1,,E,,NA
30,19,Transitive,Person,Free,SVO,,0,0.450634235,16,Spatial_Clipped_196,Old lady rubs fireman,SOV,,1,,E,,NA
30,20,Transitive,Person,Free,SVO,,0,0.450634235,16,Spatial_Clipped_196,Girl throws old lady,SVO,,1,,E,,NA
30,21,Intransitive,None,Free,SV,,0,0.297434582,16,Spatial_Clipped_197,Star jumps,SV,,0,,,,NA
30,22,Intransitive,None,Free,SV,,0,0.297434582,16,Spatial_Clipped_197,Fireman falls,SV,,1,,,,NA
30,23,Intransitive,None,Free,SV,,0,0.297434582,16,Spatial_Clipped_197,Heart falls,SV,,0,,,,NA
30,24,Transitive,Object,Free,SVO,,0,0.297434582,16,Spatial_Clipped_197,Boy pokes heart,OSVO,X,1,,,,NA
30,25,Transitive,Object,Free,OVSOV,1,0,0.682281292,16,Spatial_Clipped_198,Fireman lifts car,OSV,,1,,E,,NA
30,26,Transitive,Person,Free,SVO,,0,0.682281292,16,Spatial_Clipped_198,Old lady pokes fireman,SVO,,1,,E,,NA
30,27,Intransitive,None,Free,SV,,0,0.682281292,16,Spatial_Clipped_198,Girl tumbles,SV,,1,,,,NA
30,28,Transitive,Person,Free,SVO,,0,0.682281292,16,Spatial_Clipped_198,Girl kisses boy,SVOV,X,1,,E,,NA
31,5,Transitive,Object,Case,SOV,,1,0.3504139,17,Spatial_Clipped_211,Boy kicks ball,SOV,,1,,,,1
31,6,Transitive,Object,Case,SOV,,1,0.3504139,17,Spatial_Clipped_211,Girl pushes car,SOV,,1,,,,1
31,7,Intransitive,None,Case,SV,,0,0.3504139,17,Spatial_Clipped_211,Old lady jumps,SV,,1,,,,1
31,8,Transitive,Person,Case,SOV,,1,0.3504139,17,Spatial_Clipped_211,Fireman pushes boy,SOV,,1,,,,1
31,9,Transitive,Object,Case,SOV,,1,0.46324278,17,Spatial_Clipped_212,Old lady elbows ball,SOV,,1,,,,1
31,10,Intransitive,None,Case,SV,,0,0.46324278,17,Spatial_Clipped_212,Car tumbles,SV,,1,,,,1
31,11,Transitive,Object,Case,SOV,,1,0.46324278,17,Spatial_Clipped_212,Girl rubs heart,SOV,,1,,,,1
31,12,Transitive,Person,Case,SOV,,1,0.46324278,17,Spatial_Clipped_212,Boy lifts girl,SOV,,1,,,,1
31,13,Transitive,Object,Case,SOV,,1,0.19961193,17,Spatial_Clipped_213,Fireman throws star,SOV,,1,,,,1
31,14,Intransitive,None,Case,SV,,0,0.19961193,17,Spatial_Clipped_213,Ball rolls,SV,,1,,,,1
31,15,Transitive,Person,Case,SOV,,1,0.19961193,17,Spatial_Clipped_213,Girl elbows old lady,SOV,,1,,,,1
31,16,Intransitive,None,Case,SV,,0,0.19961193,17,Spatial_Clipped_213,Boy skates,SV,,1,,,,1
31,17,Transitive,Person,Case,SOV,,1,0.559722876,17,Spatial_Clipped_214,Fireman kicks girl,SOV,,1,,,,1
31,18,Transitive,Object,Case,SOV,,1,0.559722876,17,Spatial_Clipped_214,Old lady kisses star,SOV,,1,,,,1
31,19,Transitive,Person,Case,SOV,,1,0.559722876,17,Spatial_Clipped_214,Old lady rubs fireman,SOV,,1,,,,1
31,20,Transitive,Person,Case,SOV,,1,0.559722876,17,Spatial_Clipped_214,Girl throws old lady,SOV,,1,,,,1
31,21,Intransitive,None,Case,SV,,0,0.148653332,17,Spatial_Clipped_215,Star jumps,SV,,1,,,,1
31,22,Intransitive,None,Case,SV,,0,0.148653332,17,Spatial_Clipped_215,Fireman falls,SV,,1,,,,1
31,23,Intransitive,None,Case,SV,,0,0.148653332,17,Spatial_Clipped_215,Heart falls,SV,,1,,,,1
31,24,Transitive,Object,Case,SOV,,1,0.148653332,17,Spatial_Clipped_215,Boy pokes heart,SOV,,1,,,,1
31,25,Transitive,Object,Case,SOV,,1,0.569433918,17,Spatial_Clipped_216,Fireman lifts car,SOV,,1,,,,1
31,26,Transitive,Person,Case,SOV,,1,0.569433918,17,Spatial_Clipped_216,Old lady pokes fireman,SOV,,1,,,,1
31,27,Intransitive,None,Case,SV,,0,0.569433918,17,Spatial_Clipped_216,Girl tumbles,SV,,1,,,,1
31,28,Transitive,Person,Case,SOV,,1,0.569433918,17,Spatial_Clipped_216,Girl kisses boy,SOV,,1,,,,1
31,5,Transitive,Object,Free,SVO,,1,0.69587269,17,Spatial_Clipped_205,Boy kicks ball,SVO,,0,,E,,0
31,6,Transitive,Object,Free,SVO,,1,0.69587269,17,Spatial_Clipped_205,Girl pushes car,SVO,,0,,E,,0
31,7,Intransitive,None,Free,SV,,1,0.69587269,17,Spatial_Clipped_205,Old lady jumps,SV,,0,,E,,0
31,8,Transitive,Person,Free,SVO,,1,0.69587269,17,Spatial_Clipped_205,Fireman pushes boy,SVO,,0,,E,,0
31,9,Transitive,Object,Free,SVO,,0,0.297481381,17,Spatial_Clipped_206,Old lady elbows ball,SVO,,0,,E,,0
31,10,Intransitive,None,Free,SV,,0,0.297481381,17,Spatial_Clipped_206,Car tumbles,SV,,0,,,,0
31,11,Transitive,Object,Free,SOV,,1,0.297481381,17,Spatial_Clipped_206,Girl rubs heart,SOV,,0,,E,,0
31,12,Transitive,Person,Free,SVO,,0,0.297481381,17,Spatial_Clipped_206,Boy lifts girl,SVO,,0,,E,,0
31,13,Transitive,Object,Free,SVO,,0,0.545562403,17,Spatial_Clipped_207,Fireman throws star,SVO,,0,,E,,0
31,14,Intransitive,None,Free,SV,,0,0.545562403,17,Spatial_Clipped_207,Ball rolls,SV,,0,,,,0
31,15,Transitive,Person,Free,SVO,,0,0.545562403,17,Spatial_Clipped_207,Girl elbows old lady,SVO,,0,,E,,0
31,16,Intransitive,None,Free,SV,,0,0.545562403,17,Spatial_Clipped_207,Boy skates,SV,,0,,E,,0
31,17,Transitive,Person,Free,SVO,,0,0.229331925,17,Spatial_Clipped_208,Fireman kicks girl,SVO,,0,,E,,0
31,18,Transitive,Object,Free,SVO,,0,0.229331925,17,Spatial_Clipped_208,Old lady kisses star,SVO,,0,,E,,0
31,19,Transitive,Person,Free,SVO,,0,0.229331925,17,Spatial_Clipped_208,Old lady rubs fireman,SVO,,0,,E,,0
31,20,Transitive,Person,Free,SVO,,0,0.229331925,17,Spatial_Clipped_208,Girl throws old lady,SVO,,0,,E,,0
31,21,Intransitive,None,Free,SV,,0,0.849812338,17,Spatial_Clipped_209,Star jumps,SV,,0,,,,0
31,22,Intransitive,None,Free,SV,,0,0.849812338,17,Spatial_Clipped_209,Fireman falls,SV,,0,,,,0
31,23,Intransitive,None,Free,SV,,0,0.849812338,17,Spatial_Clipped_209,Heart falls,SV,,0,,,,0
31,24,Transitive,Object,Free,SVO,,0,0.849812338,17,Spatial_Clipped_209,Boy pokes heart,SVO,,0,,E,,0
31,25,Transitive,Object,Free,SVO,,0,0.521341116,17,Spatial_Clipped_210,Fireman lifts car,SVO,,0,,E,,0
31,26,Transitive,Person,Free,SVO,,0,0.521341116,17,Spatial_Clipped_210,Old lady pokes fireman,SVO,,0,,E,,0
31,27,Intransitive,None,Free,SV,,0,0.521341116,17,Spatial_Clipped_210,Girl tumbles,SV,,0,,,,0
31,28,Transitive,Person,Free,SVO,,0,0.521341116,17,Spatial_Clipped_210,Girl kisses boy,SVO,,0,,,,0
32,5,Transitive,Person,Case,SOV,,1,0.341692943,18,Spatial_Clipped_223,Girl kisses boy,SOV,,1,,,,NA
32,6,Intransitive,None,Case,SV,,0,0.341692943,18,Spatial_Clipped_223,Girl tumbles,SV,,0,,,,NA
32,7,Transitive,Person,Case,OSV,,1,0.341692943,18,Spatial_Clipped_223,Old lady pokes fireman,OSV,,1,,,,NA
32,8,Transitive,Object,Case,OSV,,1,0.341692943,18,Spatial_Clipped_223,Fireman lifts car,OSV,,0,,E,,NA
32,9,Transitive,Object,Case,OSV,,1,0.336087834,18,Spatial_Clipped_224,Boy pokes heart,OSV,,1,,,,NA
32,10,Intransitive,None,Case,SV,,0,0.336087834,18,Spatial_Clipped_224,Heart falls,SV,,0,,,,NA
32,11,Intransitive,None,Case,SV,,0,0.336087834,18,Spatial_Clipped_224,Fireman falls,SV,,1,,,,NA
32,12,Intransitive,None,Case,SV,,0,0.336087834,18,Spatial_Clipped_224,Star jumps,SV,,0,,,,NA
32,13,Transitive,Person,Case,OSV,,1,0.936723458,18,Spatial_Clipped_225,Girl throws old lady,OSV,,1,,,,NA
32,14,Transitive,Person,Case,OSV,,1,0.936723458,18,Spatial_Clipped_225,Old lady rubs fireman,OSV,,1,,,,NA
32,15,Transitive,Object,Case,OSV,,1,0.936723458,18,Spatial_Clipped_225,Old lady kisses star,OSV,,1,,,,NA
32,16,Transitive,Person,Case,OSV,,1,0.936723458,18,Spatial_Clipped_225,Fireman kicks girl,OSV,,1,,,,NA
32,17,Intransitive,None,Case,SV,,0,0.20376729,18,Spatial_Clipped_226,Boy skates,SV,,1,,,,NA
32,18,Transitive,Person,Case,SOV,,1,0.20376729,18,Spatial_Clipped_226,Girl elbows old lady,SOV,,1,,,,NA
32,19,Intransitive,None,Case,SV,,0,0.20376729,18,Spatial_Clipped_226,Ball rolls,SV,,0,,,,NA
32,20,Transitive,Object,Case,SOV,,1,0.20376729,18,Spatial_Clipped_226,Fireman throws star,SOV,,1,,,,NA
32,21,Transitive,Person,Case,OSV,,1,0.161564321,18,Spatial_Clipped_227,Boy lifts girl,OSV,,1,,,,NA
32,22,Transitive,Object,Case,OSV,,1,0.161564321,18,Spatial_Clipped_227,Girl rubs heart,OSV,,1,,,,NA
32,23,Intransitive,None,Case,SV,,0,0.161564321,18,Spatial_Clipped_227,Car tumbles,SV,,1,,,,NA
32,24,Transitive,Object,Case,OSV,,1,0.161564321,18,Spatial_Clipped_227,Old lady elbows ball,OSV,,0,,E,,NA
32,25,Transitive,Person,Case,SOV,,1,0.332471887,18,Spatial_Clipped_228,Fireman pushes boy,SOV,,1,,,,NA
32,26,Intransitive,None,Case,SV,,0,0.332471887,18,Spatial_Clipped_228,Old lady jumps,SV,,0,,E,,NA
32,27,Transitive,Object,Case,OSV,,1,0.332471887,18,Spatial_Clipped_228,Girl pushes car,OSV,,1,,,,NA
32,28,Transitive,Object,Case,SOV,,1,0.332471887,18,Spatial_Clipped_228,Boy kicks ball,SOV,,1,,,,NA
32,5,Transitive,Person,Free,OV,,1,0.309828941,18,Spatial_Clipped_217,Girl kisses boy,SV,X,0,,E,,NA
32,6,Intransitive,None,Free,SV,,0,0.309828941,18,Spatial_Clipped_217,Girl tumbles,SV,,0,,E,,NA
32,7,Transitive,Person,Free,SV,1,0,0.309828941,18,Spatial_Clipped_217,Old lady pokes fireman,SV,X,0,,E,,NA
32,8,Transitive,Object,Free,OV,,1,0.309828941,18,Spatial_Clipped_217,Fireman lifts car, OV,X,0,,E,,NA
32,9,Transitive,Object,Free,SOV,,1,0.045430116,18,Spatial_Clipped_218,Boy pokes heart, SOV,,0,,E,,NA
32,10,Intransitive,None,Free,SV,,0,0.045430116,18,Spatial_Clipped_218,Heart falls,SV,,0,,,,NA
32,11,Intransitive,None,Free,SV,,0,0.045430116,18,Spatial_Clipped_218,Fireman falls,SV,,0,,E,,NA
32,12,Intransitive,None,Free,SV,,0,0.045430116,18,Spatial_Clipped_218,Star jumps,SV,,0,,,,NA
32,13,Transitive,Person,Free,SOV,,1,0.873940997,18,Spatial_Clipped_219,Girl throws old lady,SOV,,0,,E,,NA
32,14,Transitive,Person,Free,OSV,,1,0.873940997,18,Spatial_Clipped_219,Old lady rubs fireman,OSV,,0,,E,,NA
32,15,Transitive,Object,Free,OSV,,1,0.873940997,18,Spatial_Clipped_219,Old lady kisses star,OSV,,0,,E,,NA
32,16,Transitive,Person,Free,SOV,,1,0.873940997,18,Spatial_Clipped_219,Fireman kicks girl,SOV,,0,,E,,NA
32,17,Intransitive,None,Free,SV,,0,0.9542913,18,Spatial_Clipped_220,Boy skates,SV,,0,,,,NA
32,18,Transitive,Person,Free,SOV,,1,0.9542913,18,Spatial_Clipped_220,Girl elbows old lady,SOV,,0,,,,NA
32,19,Intransitive,None,Free,SV,,0,0.9542913,18,Spatial_Clipped_220,Ball rolls,SV,,0,,,,NA
32,20,Transitive,Object,Free,SOV,,1,0.9542913,18,Spatial_Clipped_220,Fireman throws star,SOV,,0,,E,,NA
32,21,Transitive,Person,Free,SOV,,1,0.625287504,18,Spatial_Clipped_221,Boy lifts girl,SOV,,0,,E,,NA
32,22,Transitive,Object,Free,OSV,,1,0.625287504,18,Spatial_Clipped_221,Girl rubs heart,OSV,,0,,E,,NA
32,23,Intransitive,None,Free,SV,,0,0.625287504,18,Spatial_Clipped_221,Car tumbles,SV,,0,,,,NA
32,24,Transitive,Object,Free,OSV,,1,0.625287504,18,Spatial_Clipped_221,Old lady elbows ball,OSV,,0,,E,,NA
32,25,Transitive,Person,Free,SOV,,1,0.893248222,18,Spatial_Clipped_222,Fireman pushes boy,SOV,,0,,E,,NA
32,26,Intransitive,None,Free,SV,,0,0.893248222,18,Spatial_Clipped_222,Old lady jumps,SV,,0,,E,,NA
32,27,Transitive,Object,Free,SOV,,1,0.893248222,18,Spatial_Clipped_222,Girl pushes car,SOV,,0,,E,,NA
32,28,Transitive,Object,Free,OSV,,1,0.893248222,18,Spatial_Clipped_222,Boy kicks ball,OSV,,0,,,,NA
33,5,Transitive,Person,Case,SOV,,1,0.064899853,19,Spatial_Clipped_235,Girl kisses boy,"SO,SOV",X,1,,E,,NA
33,6,Intransitive,None,Case,SV,,0,0.064899853,19,Spatial_Clipped_235,Girl tumbles,SV,,1,,,,NA
33,7,Transitive,Person,Case,SOV,,1,0.064899853,19,Spatial_Clipped_235,Old lady pokes fireman,SOV,,1,,E,,NA
33,8,Transitive,Object,Case,SOV,,1,0.064899853,19,Spatial_Clipped_235,Fireman lifts car,SOV,,1,,E,,NA
33,9,Transitive,Object,Case,SOV,,1,0.667545131,19,Spatial_Clipped_236,Boy pokes heart,SOV,,1,,,,NA
33,10,Intransitive,None,Case,SV,,1,0.667545131,19,Spatial_Clipped_236,Heart falls,SV,,0,,,,NA
33,11,Intransitive,None,Case,SV,,1,0.667545131,19,Spatial_Clipped_236,Fireman falls,SV,,1,,,,NA
33,12,Intransitive,None,Case,SV,,1,0.667545131,19,Spatial_Clipped_236,Star jumps,SV,,1,,,,NA
33,13,Transitive,Person,Case,SOV,,1,0.012642652,19,Spatial_Clipped_237,Girl throws old lady,"SO,SO,SOV,V,SVO,V",X,1,,E,,NA
33,14,Transitive,Person,Case,SOV,,1,0.012642652,19,Spatial_Clipped_237,Old lady rubs fireman,SOV,,1,,,,NA
33,15,Transitive,Object,Case,SOV,,1,0.012642652,19,Spatial_Clipped_237,Old lady kisses star,"SOV,V",,1,,,,NA
33,16,Transitive,Person,Case,SOV,,1,0.012642652,19,Spatial_Clipped_237,Fireman kicks girl,SOV,,1,,,,NA
33,17,Intransitive,None,Case,SOV,,1,0.817278902,19,Spatial_Clipped_238,Boy skates,SV,,0,,,,NA
33,18,Transitive,Person,Case,SOV,,1,0.817278902,19,Spatial_Clipped_238,Girl elbows old lady,SOV,,1,,E,,NA
33,19,Intransitive,None,Case,SV,,1,0.817278902,19,Spatial_Clipped_238,Ball rolls,SV,,1,,,,NA
33,20,Transitive,Object,Case,SOV,,1,0.817278902,19,Spatial_Clipped_238,Fireman throws star,SOV,,1,,E,,NA
33,21,Transitive,Person,Case,SOV,,1,0.963186773,19,Spatial_Clipped_239,Boy lifts girl,SOV,,1,,E,,NA
33,22,Transitive,Object,Case,SOV,,1,0.963186773,19,Spatial_Clipped_239,Girl rubs heart,SOV,,1,,E,,NA
33,23,Intransitive,None,Case,SV,,1,0.963186773,19,Spatial_Clipped_239,Car tumbles,SV,,1,,,,NA
33,24,Transitive,Object,Case,SOV,,1,0.963186773,19,Spatial_Clipped_239,Old lady elbows ball,SOV,,1,,E,,NA
33,25,Transitive,Person,Case,SOV,,1,0.800120064,19,Spatial_Clipped_240,Fireman pushes boy,"SO,SOV",,1,,E,,NA
33,26,Intransitive,None,Case,SV,,1,0.800120064,19,Spatial_Clipped_240,Old lady jumps,SV,,1,,,,NA
33,27,Transitive,Object,Case,SOV,,1,0.800120064,19,Spatial_Clipped_240,Girl pushes car,SOV,,1,,,,NA
33,28,Transitive,Object,Case,SOV,,1,0.800120064,19,Spatial_Clipped_240,Boy kicks ball,SOV,,1,,,,NA
33,5,Transitive,Person,Free,SOV,,0,0.043846205,19,Spatial_Clipped_229,Girl kisses boy,SOV,,0,,E,,NA
33,6,Intransitive,None,Free,SV,,0,0.043846205,19,Spatial_Clipped_229,Girl tumbles,SV,,1,,E,,NA
33,7,Transitive,Person,Free,SOV,,1,0.043846205,19,Spatial_Clipped_229,Old lady pokes fireman,SOV,,1,,E,,NA
33,8,Transitive,Object,Free,SOSV,,1,0.043846205,19,Spatial_Clipped_229,Fireman lifts car,SOV,,0,,E,,NA
33,9,Transitive,Object,Free,SOSV,,1,0.856494966,19,Spatial_Clipped_230,Boy pokes heart,SOV,X,0,,E,Maybe did not understand clip. She gestured lift.,NA
33,10,Intransitive,None,Free,SV,,0,0.856494966,19,Spatial_Clipped_230,Heart falls,SV,,0,,,,NA
33,11,Intransitive,None,Free,SV,,0,0.856494966,19,Spatial_Clipped_230,Fireman falls,SV,,1,,,,NA
33,12,Intransitive,None,Free,SV,,0,0.856494966,19,Spatial_Clipped_230,Star jumps,SV,,0,,,,NA
33,13,Transitive,Person,Free,SOSV,,1,0.958017137,19,Spatial_Clipped_231,Girl throws old lady,SOSV,,1,,E,,NA
