"","Subject","Clipped.Movie.File","Trial.Number","GestureCondition","Object.Type","Sentence","Used.ASL","Final.Full.WordOrder","WordOrder","WordOrder.Classified","SpatialCue","Agent.Embod","Verb.Embod","Patient.Embod","WordOrder.Embod.Classified","ToInclude.Participant"
"719",47,"Spatial_Clipped_318",27,"Free","Object","Girl pushes car","no","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"720",47,"Spatial_Clipped_318",28,"Free","Object","Boy kicks ball","no","OSV","OSV","VerbLateral","Spatial.Absent","1","0","0","Adjacent",1
"721",47,"Spatial_Clipped_319",5,"Case","Person","Girl kisses boy","no","OSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"722",47,"Spatial_Clipped_319",7,"Case","Person","Old lady pokes fireman","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"723",47,"Spatial_Clipped_319",8,"Case","Object","Fireman lifts car","no","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"724",47,"Spatial_Clipped_320",9,"Case","Object","Boy pokes heart","no","SOSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"725",47,"Spatial_Clipped_321",13,"Case","Person","Girl throws old lady","no","VOV","VOV","Unclassified","Spatial.Absent","1","1","1","Unclassified",1
"726",47,"Spatial_Clipped_321",14,"Case","Person","Old lady rubs fireman","no","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"727",47,"Spatial_Clipped_321",15,"Case","Object","Old lady kisses star","no","SOSV","OSV","VerbLateral","Spatial.Absent","1","1","0","Adjacent",1
"728",47,"Spatial_Clipped_321",16,"Case","Person","Fireman kicks girl","no","SVO","SVO","VerbMedial","Spatial.Present","1","0","1","Adjacent",1
"729",47,"Spatial_Clipped_322",18,"Case","Person","Girl elbows old lady","no","SOSOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"730",47,"Spatial_Clipped_322",20,"Case","Object","Fireman throws star","no","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"731",47,"Spatial_Clipped_323",21,"Case","Person","Boy lifts girl","no","SOSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"732",47,"Spatial_Clipped_323",22,"Case","Object","Girl rubs heart","no","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"733",47,"Spatial_Clipped_323",24,"Case","Object","Old lady elbows ball","no","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"734",47,"Spatial_Clipped_324",25,"Case","Person","Fireman pushes boy","no","SOSVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"735",47,"Spatial_Clipped_324",27,"Case","Object","Girl pushes car","no","SOSOVO","OVO","Unclassified","Spatial.Present","1","1","0","Unclassified",1
"736",47,"Spatial_Clipped_324",28,"Case","Object","Boy kicks ball","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"737",49,"Spatial_Clipped_337",5,"Free","Person","Girl kisses boy","No","SV","SV","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"738",49,"Spatial_Clipped_337",7,"Free","Person","Old lady pokes fireman","No","SV","SV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"739",49,"Spatial_Clipped_337",8,"Free","Object","Fireman lifts car","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"740",49,"Spatial_Clipped_338",9,"Free","Object","Boy pokes heart","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"741",49,"Spatial_Clipped_339",13,"Free","Person","Girl throws old lady","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"742",49,"Spatial_Clipped_339",14,"Free","Person","Old lady rubs fireman","No","SV","SV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"743",49,"Spatial_Clipped_339",15,"Free","Object","Old lady kisses star","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"744",49,"Spatial_Clipped_339",16,"Free","Person","Fireman kicks girl","No","SV","SV","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"745",49,"Spatial_Clipped_340",18,"Free","Person","Girl elbows old lady","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"746",49,"Spatial_Clipped_340",20,"Free","Object","Fireman throws star","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"747",49,"Spatial_Clipped_341",21,"Free","Person","Boy lifts girl","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"748",49,"Spatial_Clipped_341",22,"Free","Object","Girl rubs heart","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"749",49,"Spatial_Clipped_341",24,"Free","Object","Old lady elbows ball","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"750",49,"Spatial_Clipped_342",25,"Free","Person","Fireman pushes boy","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"751",49,"Spatial_Clipped_342",27,"Free","Object","Girl pushes car","No","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"752",49,"Spatial_Clipped_342",28,"Free","Object","Boy kicks ball","No","V","V","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"753",49,"Spatial_Clipped_343",5,"Case","Person","Girl kisses boy","No","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"754",49,"Spatial_Clipped_343",7,"Case","Person","Old lady pokes fireman","No","SVO","SVO","VerbMedial","Spatial.Absent","0","0","0","Adjacent",1
"755",49,"Spatial_Clipped_343",8,"Case","Object","Fireman lifts car","No","V","V","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"756",49,"Spatial_Clipped_344",9,"Case","Object","Boy pokes heart","No","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"757",49,"Spatial_Clipped_345",13,"Case","Person","Girl throws old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","0","0","0","Adjacent",1
"758",49,"Spatial_Clipped_345",14,"Case","Person","Old lady rubs fireman","No","V","V","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"759",49,"Spatial_Clipped_345",15,"Case","Object","Old lady kisses star","No","V","V","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"760",49,"Spatial_Clipped_345",16,"Case","Person","Fireman kicks girl","No","SVO","SVO","VerbMedial","Spatial.Absent","0","0","0","Adjacent",1
"761",49,"Spatial_Clipped_346",18,"Case","Person","Girl elbows old lady","No","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"762",49,"Spatial_Clipped_346",20,"Case","Object","Fireman throws star","No","SVO","SVO","VerbMedial","Spatial.Absent","0","0","0","Adjacent",1
"763",49,"Spatial_Clipped_347",21,"Case","Person","Boy lifts girl","No","SVO","SVO","VerbMedial","Spatial.Absent","0","0","0","Adjacent",1
"764",49,"Spatial_Clipped_347",22,"Case","Object","Girl rubs heart","No","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"765",49,"Spatial_Clipped_347",24,"Case","Object","Old lady elbows ball","No","SVO","SVO","VerbMedial","Spatial.Absent","0","0","0","Adjacent",1
"766",49,"Spatial_Clipped_348",25,"Case","Person","Fireman pushes boy","","---","","Unclassified","Spatial.Absent","?","?","?","Unclassified",1
"767",49,"Spatial_Clipped_348",27,"Case","Object","Girl pushes car","","---","","Unclassified","Spatial.Absent","?","?","?","Unclassified",1
"768",49,"Spatial_Clipped_348",28,"Case","Object","Boy kicks ball","","---","","Unclassified","Spatial.Absent","?","?","?","Unclassified",1
"769",50,"Spatial_Clipped_349",5,"Free","Object","Boy kicks ball","no","OV","OV","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"770",50,"Spatial_Clipped_349",6,"Free","Object","Girl pushes car","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"771",50,"Spatial_Clipped_349",8,"Free","Person","Fireman pushes boy","no","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"772",50,"Spatial_Clipped_350",11,"Free","Object","Girl rubs heart","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"773",50,"Spatial_Clipped_350",12,"Free","Person","Boy lifts girl","no","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"774",50,"Spatial_Clipped_350",9,"Free","Object","Old lady elbows ball","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"775",50,"Spatial_Clipped_351",13,"Free","Object","Fireman throws star","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"776",50,"Spatial_Clipped_351",15,"Free","Person","Girl elbows old lady","no","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"777",50,"Spatial_Clipped_352",17,"Free","Person","Fireman kicks girl","no","SVO","SVO","VerbMedial","Spatial.Absent","0","1","0","Adjacent",1
"778",50,"Spatial_Clipped_352",18,"Free","Object","Old lady kisses star","no","OV","OV","Unclassified","Spatial.Absent","0","0","0","Unclassified",1
"779",50,"Spatial_Clipped_352",19,"Free","Person","Old lady rubs fireman","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"780",50,"Spatial_Clipped_352",20,"Free","Person","Girl throws old lady","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"781",50,"Spatial_Clipped_353",24,"Free","Object","Boy pokes heart","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"782",50,"Spatial_Clipped_354",26,"Free","Person","Old lady pokes fireman","no","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"783",50,"Spatial_Clipped_354",28,"Free","Person","Girl kisses boy","no","(SO)V","(SO)V","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"784",50,"Spatial_Clipped_355",5,"Case","Object","Boy kicks ball","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"785",50,"Spatial_Clipped_355",6,"Case","Object","Girl pushes car","no","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"786",50,"Spatial_Clipped_355",8,"Case","Person","Fireman pushes boy","no","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"787",50,"Spatial_Clipped_356",11,"Case","Object","Girl rubs heart","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"788",50,"Spatial_Clipped_356",12,"Case","Person","Boy lifts girl","no","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"789",50,"Spatial_Clipped_356",9,"Case","Object","Old lady elbows ball","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"790",50,"Spatial_Clipped_357",13,"Case","Object","Fireman throws star","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"791",50,"Spatial_Clipped_357",15,"Case","Person","Girl elbows old lady","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"792",50,"Spatial_Clipped_358",17,"Case","Person","Fireman kicks girl","no","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"793",50,"Spatial_Clipped_358",18,"Case","Object","Old lady kisses star","no","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"794",50,"Spatial_Clipped_358",19,"Case","Person","Old lady rubs fireman","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"795",50,"Spatial_Clipped_358",20,"Case","Person","Girl throws old lady","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"796",50,"Spatial_Clipped_359",24,"Case","Object","Boy pokes heart","no","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"797",50,"Spatial_Clipped_360",25,"Case","Object","Fireman lifts car","no","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"798",50,"Spatial_Clipped_360",26,"Case","Person","Old lady pokes fireman","no","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"799",50,"Spatial_Clipped_360",28,"Case","Person","Girl kisses boy","no","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"800",52,"Spatial_Clipped_361",5,"Free","Object","Boy kicks ball","No","OSOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"801",52,"Spatial_Clipped_361",6,"Free","Object","Girl pushes car","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"802",52,"Spatial_Clipped_361",8,"Free","Person","Fireman pushes boy","No","SOSVO","SVO","VerbMedial","Spatial.Present","0","1","0","Adjacent",1
"803",52,"Spatial_Clipped_362",11,"Free","Object","Girl rubs heart","No","OSOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"804",52,"Spatial_Clipped_362",12,"Free","Person","Boy lifts girl","No","SOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"805",52,"Spatial_Clipped_362",9,"Free","Object","Old lady elbows ball","No","SOSOVO","OVO","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"806",52,"Spatial_Clipped_363",13,"Free","Object","Fireman throws star","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"807",52,"Spatial_Clipped_363",15,"Free","Person","Girl elbows old lady","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"808",52,"Spatial_Clipped_364",17,"Free","Person","Fireman kicks girl","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"809",52,"Spatial_Clipped_364",18,"Free","Object","Old lady kisses star","No","SOVO","OVO","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"810",52,"Spatial_Clipped_364",19,"Free","Person","Old lady rubs fireman","No","OSV","OSV","VerbLateral","Spatial.Present","0","1","0","Adjacent",1
"811",52,"Spatial_Clipped_364",20,"Free","Person","Girl throws old lady","No","SOV","SOV","VerbLateral","Spatial.Absent","0","1","0","NonAdjacent",1
"812",52,"Spatial_Clipped_365",24,"Free","Object","Boy pokes heart","No","SOV","SOV","VerbLateral","Spatial.Absent","0","1","0","NonAdjacent",1
"813",52,"Spatial_Clipped_366",25,"Free","Object","Fireman lifts car","No","SOV","SOV","VerbLateral","Spatial.Absent","0","1","0","NonAdjacent",1
"814",52,"Spatial_Clipped_366",26,"Free","Person","Old lady pokes fireman","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"815",52,"Spatial_Clipped_366",28,"Free","Person","Girl kisses boy","No","SOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"816",52,"Spatial_Clipped_367",5,"Case","Object","Boy kicks ball","No","OSSOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"817",52,"Spatial_Clipped_367",6,"Case","Object","Girl pushes car","No","SOSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"818",52,"Spatial_Clipped_367",8,"Case","Person","Fireman pushes boy","No","SOSOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"819",52,"Spatial_Clipped_368",11,"Case","Object","Girl rubs heart","No","OSOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"820",52,"Spatial_Clipped_368",12,"Case","Person","Boy lifts girl","No","SOSOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"821",52,"Spatial_Clipped_368",9,"Case","Object","Old lady elbows ball","No","OSOSV","OSV","VerbLateral","Spatial.Present","0","1","0","Adjacent",1
"822",52,"Spatial_Clipped_369",13,"Case","Object","Fireman throws star","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"823",52,"Spatial_Clipped_369",15,"Case","Person","Girl elbows old lady","No","OSOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"824",52,"Spatial_Clipped_370",17,"Case","Person","Fireman kicks girl","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"825",52,"Spatial_Clipped_370",18,"Case","Object","Old lady kisses star","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"826",52,"Spatial_Clipped_370",19,"Case","Person","Old lady rubs fireman","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"827",52,"Spatial_Clipped_370",20,"Case","Person","Girl throws old lady","No","SOSOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"828",52,"Spatial_Clipped_371",24,"Case","Object","Boy pokes heart","No","OSSOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"829",52,"Spatial_Clipped_372",25,"Case","Object","Fireman lifts car","No","SOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"830",52,"Spatial_Clipped_372",26,"Case","Person","Old lady pokes fireman","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"831",52,"Spatial_Clipped_372",28,"Case","Person","Girl kisses boy","No","OSOSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"832",53,"Spatial_Clipped_373",5,"Free","Person","Girl kisses boy","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"833",53,"Spatial_Clipped_373",7,"Free","Person","Old lady pokes fireman","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"834",53,"Spatial_Clipped_373",8,"Free","Object","Fireman lifts car","no","SO","SO","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"835",53,"Spatial_Clipped_374",9,"Free","Object","Boy pokes heart","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"836",53,"Spatial_Clipped_375",13,"Free","Person","Girl throws old lady","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"837",53,"Spatial_Clipped_375",14,"Free","Person","Old lady rubs fireman","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"838",53,"Spatial_Clipped_375",15,"Free","Object","Old lady kisses star","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"839",53,"Spatial_Clipped_375",16,"Free","Person","Fireman kicks girl","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"840",53,"Spatial_Clipped_376",18,"Free","Person","Girl elbows old lady","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"841",53,"Spatial_Clipped_376",20,"Free","Object","Fireman throws star","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"842",53,"Spatial_Clipped_377",21,"Free","Person","Boy lifts girl","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"843",53,"Spatial_Clipped_377",22,"Free","Object","Girl rubs heart","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"844",53,"Spatial_Clipped_377",24,"Free","Object","Old lady elbows ball","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"845",53,"Spatial_Clipped_378",25,"Free","Person","Fireman pushes boy","no","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"846",53,"Spatial_Clipped_378",27,"Free","Object","Girl pushes car","no","SVOV","VOV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"847",53,"Spatial_Clipped_378",28,"Free","Object","Boy kicks ball","no","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"848",53,"Spatial_Clipped_379",5,"Case","Person","Girl kisses boy","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"849",53,"Spatial_Clipped_379",7,"Case","Person","Old lady pokes fireman","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"850",53,"Spatial_Clipped_379",8,"Case","Object","Fireman lifts car","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"851",53,"Spatial_Clipped_380",9,"Case","Object","Boy pokes heart","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"852",53,"Spatial_Clipped_381",13,"Case","Person","Girl throws old lady","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"853",53,"Spatial_Clipped_381",14,"Case","Person","Old lady rubs fireman","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"854",53,"Spatial_Clipped_381",15,"Case","Object","Old lady kisses star","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"855",53,"Spatial_Clipped_381",16,"Case","Person","Fireman kicks girl","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"856",53,"Spatial_Clipped_382",18,"Case","Person","Girl elbows old lady","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"857",53,"Spatial_Clipped_382",20,"Case","Object","Fireman throws star","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"858",53,"Spatial_Clipped_383",21,"Case","Person","Boy lifts girl","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"859",53,"Spatial_Clipped_383",22,"Case","Object","Girl rubs heart","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"860",53,"Spatial_Clipped_383",24,"Case","Object","Old lady elbows ball","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"861",53,"Spatial_Clipped_384",25,"Case","Person","Fireman pushes boy","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"862",53,"Spatial_Clipped_384",27,"Case","Object","Girl pushes car","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"863",53,"Spatial_Clipped_384",28,"Case","Object","Boy kicks ball","no","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"864",58,"Spatial_Clipped_409",5,"Free","Object","Boy kicks ball","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"865",58,"Spatial_Clipped_409",6,"Free","Object","Girl pushes car","No","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"866",58,"Spatial_Clipped_409",8,"Free","Person","Fireman pushes boy","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"867",58,"Spatial_Clipped_410",11,"Free","Object","Girl rubs heart","No","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"868",58,"Spatial_Clipped_410",12,"Free","Person","Boy lifts girl","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"869",58,"Spatial_Clipped_410",9,"Free","Object","Old lady elbows ball","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"870",58,"Spatial_Clipped_411",13,"Free","Object","Fireman throws star","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"871",58,"Spatial_Clipped_411",15,"Free","Person","Girl elbows old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"872",58,"Spatial_Clipped_412",17,"Free","Person","Fireman kicks girl","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"873",58,"Spatial_Clipped_412",18,"Free","Object","Old lady kisses star","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"874",58,"Spatial_Clipped_412",19,"Free","Person","Old lady rubs fireman","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"875",58,"Spatial_Clipped_412",20,"Free","Person","Girl throws old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"876",58,"Spatial_Clipped_413",24,"Free","Object","Boy pokes heart","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"877",58,"Spatial_Clipped_414",25,"Free","Object","Fireman lifts car","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"878",58,"Spatial_Clipped_414",26,"Free","Person","Old lady pokes fireman","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"879",58,"Spatial_Clipped_414",28,"Free","Person","Girl kisses boy","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"880",58,"Spatial_Clipped_415",5,"Case","Object","Boy kicks ball","No","S(VO)","S(VO)","Unclassified","Spatial.Present","1","0","0","Unclassified",1
"881",58,"Spatial_Clipped_415",6,"Case","Object","Girl pushes car","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"882",58,"Spatial_Clipped_415",8,"Case","Person","Fireman pushes boy","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"883",58,"Spatial_Clipped_416",11,"Case","Object","Girl rubs heart","No","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"884",58,"Spatial_Clipped_416",12,"Case","Person","Boy lifts girl","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"885",58,"Spatial_Clipped_416",9,"Case","Object","Old lady elbows ball","No","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"886",58,"Spatial_Clipped_417",13,"Case","Object","Fireman throws star","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"887",58,"Spatial_Clipped_417",15,"Case","Person","Girl elbows old lady","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"888",58,"Spatial_Clipped_418",17,"Case","Person","Fireman kicks girl","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"889",58,"Spatial_Clipped_418",18,"Case","Object","Old lady kisses star","No","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"890",58,"Spatial_Clipped_418",19,"Case","Person","Old lady rubs fireman","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"891",58,"Spatial_Clipped_418",20,"Case","Person","Girl throws old lady","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"892",58,"Spatial_Clipped_419",24,"Case","Object","Boy pokes heart","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"893",58,"Spatial_Clipped_420",25,"Case","Object","Fireman lifts car","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"894",58,"Spatial_Clipped_420",26,"Case","Person","Old lady pokes fireman","No","SOV","SOV","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"895",58,"Spatial_Clipped_420",28,"Case","Person","Girl kisses boy","No","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"896",60,"Spatial_Clipped_421",5,"Free","Object","Boy kicks ball","No","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"897",60,"Spatial_Clipped_421",6,"Free","Object","Girl pushes car","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"898",60,"Spatial_Clipped_421",8,"Free","Person","Fireman pushes boy","No","VO","VO","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"899",60,"Spatial_Clipped_422",11,"Free","Object","Girl rubs heart","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"900",60,"Spatial_Clipped_422",12,"Free","Person","Boy lifts girl","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
